NN1,JJ,II,NN2,AT,NP1,VVI,RR,CC,AT1,VVD,IO,VVN,VV0,VVG,TO,APPGE,VVZ,VBZ,VM,CST,PPHS1,IF,DD1,MC,CS,XX,PPH1,IW,VBDZ,VBR,VHZ,PPIS1,VBI,CCB,PPHS2,NNB,DDQ,PPIS2,PNQS,NN,RG,VH0,PN1,RT,PPY,CSA,GE,NNT1,DA,MD,RRQ,DD,II21,NNT2,NP2,DD2,VBDR,PPHO1,DB,VBN,NPM1,VD0,RL,PPHO2,DA2,NNU,VHD,MC1,CSN,VHI,JJR,VDD,RP,RR21,RRR,DAR,EX,NPD1,JJT,RGR,VDZ,PPIO1,VBG,VDI,PPIO2,FO,PPX1,RGT,II31,NNO2,UH,VVGK,CSW,VBM,CS21,DA1,RGQ,ZZ1,DAT,ND1,JK,DB2,VDG,VDN,VHG,FU,VHN,PPGE,PPX2,PN,REX21,PNQO,NNO,RRT,MC2,NNU2,BCL21,DDQGE,RR22,NNA,MCMC,DDQV,PN121,FW,VB0,RA,II22,VMK,II33,CS31,JJ21,NN121,CSW31,MF,RG21,CS22,RR31,NNL1,NPD2,NNU1,RG22,PPX221,RRQV,RR41,VM21,RL21,RGQV31,RGQV32,RGQV33,PNQV,REX,NNL2,DDQV31,RR32,NN122,RGQV,PN21,PN22,NPM2,NP,RPK,PPX121,RR33,REX22,NN221,ZZ2,II41,PPX222,JJ22,RR51,PNQS31,PNQS32,PNQS33,class
0.12664277180406214,0.06451612903225806,0.05137395459976105,0.06571087216248507,0.07168458781362007,0.03942652329749104,0.02986857825567503,0.03225806451612903,0.02031063321385902,0.016726403823178016,0.022700119474313024,0.023894862604540025,0.03464755077658303,0.011947431302270013,0.019115890083632018,0.014336917562724014,0.014336917562724014,0.011947431302270013,0.015531660692951015,0.021505376344086023,0.016726403823178016,0.0035842293906810036,0.009557945041816009,0.021505376344086023,0.008363201911589008,0.010752688172043012,0.011947431302270013,0.009557945041816009,0.008363201911589008,0.0035842293906810036,0.0047789725209080045,0.0047789725209080045,0.0035842293906810036,0.010752688172043012,0.005973715651135006,0.005973715651135006,0.0023894862604540022,0.0047789725209080045,0.005973715651135006,0.0047789725209080045,0.007168458781362007,0.008363201911589008,0.005973715651135006,0.0023894862604540022,0.0,0.0035842293906810036,0.0047789725209080045,0.0,0.0011947431302270011,0.0,0.0011947431302270011,0.0035842293906810036,0.0047789725209080045,0.0023894862604540022,0.0011947431302270011,0.0,0.0047789725209080045,0.005973715651135006,0.0011947431302270011,0.009557945041816009,0.0035842293906810036,0.007168458781362007,0.0,0.0023894862604540022,0.0011947431302270011,0.0035842293906810036,0.0,0.0,0.0023894862604540022,0.0011947431302270011,0.0047789725209080045,0.0,0.0035842293906810036,0.0023894862604540022,0.0,0.0023894862604540022,0.0011947431302270011,0.0047789725209080045,0.0011947431302270011,0.0011947431302270011,0.0,0.0023894862604540022,0.0011947431302270011,0.0035842293906810036,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0011947431302270011,0.0011947431302270011,0.0,0.0023894862604540022,0.0,0.0,0.0,0.0,0.0011947431302270011,0.0,0.0011947431302270011,0.0011947431302270011,0.0,0.0,0.0,0.0011947431302270011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011947431302270011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011947431302270011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.08666666666666667,0.07333333333333333,0.03,0.08666666666666667,0.1,0.02666666666666667,0.016666666666666666,0.013333333333333334,0.02666666666666667,0.03333333333333333,0.013333333333333334,0.02666666666666667,0.02,0.023333333333333334,0.02,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.013333333333333334,0.0033333333333333335,0.0033333333333333335,0.01,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0,0.01,0.0033333333333333335,0.0,0.006666666666666667,0.0,0.013333333333333334,0.0,0.006666666666666667,0.016666666666666666,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,0.006666666666666667,0.01,0.016666666666666666,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.10451306413301663,0.07838479809976247,0.07363420427553444,0.0688836104513064,0.06175771971496437,0.09026128266033254,0.019002375296912115,0.0332541567695962,0.026128266033254157,0.011876484560570071,0.019002375296912115,0.023752969121140142,0.021377672209026127,0.014251781472684086,0.03800475059382423,0.011876484560570071,0.04513064133016627,0.009501187648456057,0.026128266033254157,0.009501187648456057,0.019002375296912115,0.021377672209026127,0.007125890736342043,0.004750593824228029,0.0,0.007125890736342043,0.004750593824228029,0.0023752969121140144,0.004750593824228029,0.0023752969121140144,0.007125890736342043,0.007125890736342043,0.0,0.004750593824228029,0.0023752969121140144,0.011876484560570071,0.007125890736342043,0.0023752969121140144,0.009501187648456057,0.0,0.0,0.007125890736342043,0.007125890736342043,0.0,0.0023752969121140144,0.0,0.004750593824228029,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004750593824228029,0.0023752969121140144,0.0023752969121140144,0.0023752969121140144,0.0023752969121140144,0.004750593824228029,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.004750593824228029,0.0,0.0,0.0,0.007125890736342043,0.0023752969121140144,0.0,0.004750593824228029,0.0023752969121140144,0.0023752969121140144,0.0,0.0023752969121140144,0.0,0.0,0.0023752969121140144,0.0,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1566579634464752,0.10182767624020887,0.0783289817232376,0.10182767624020887,0.08093994778067885,0.06266318537859007,0.015665796344647518,0.028720626631853787,0.02349869451697128,0.02610966057441253,0.02349869451697128,0.028720626631853787,0.028720626631853787,0.010443864229765013,0.02349869451697128,0.010443864229765013,0.005221932114882507,0.007832898172323759,0.0026109660574412533,0.007832898172323759,0.013054830287206266,0.0,0.005221932114882507,0.007832898172323759,0.010443864229765013,0.005221932114882507,0.0026109660574412533,0.005221932114882507,0.010443864229765013,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.0,0.0,0.005221932114882507,0.0,0.0026109660574412533,0.0026109660574412533,0.005221932114882507,0.0026109660574412533,0.007832898172323759,0.0,0.0026109660574412533,0.0,0.0,0.0,0.005221932114882507,0.0026109660574412533,0.0026109660574412533,0.0,0.005221932114882507,0.005221932114882507,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.0026109660574412533,0.005221932114882507,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.005221932114882507,0.0,0.005221932114882507,0.0026109660574412533,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.005221932114882507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1145124716553288,0.06575963718820861,0.061224489795918366,0.07936507936507936,0.0691609977324263,0.05328798185941043,0.03968253968253968,0.026077097505668934,0.021541950113378686,0.015873015873015872,0.01927437641723356,0.021541950113378686,0.02834467120181406,0.01020408163265306,0.02947845804988662,0.017006802721088437,0.01020408163265306,0.017006802721088437,0.013605442176870748,0.021541950113378686,0.017006802721088437,0.0045351473922902496,0.011337868480725623,0.022675736961451247,0.021541950113378686,0.006802721088435374,0.007936507936507936,0.006802721088435374,0.003401360544217687,0.006802721088435374,0.005668934240362812,0.005668934240362812,0.0,0.006802721088435374,0.0011337868480725624,0.0045351473922902496,0.0022675736961451248,0.006802721088435374,0.0045351473922902496,0.0011337868480725624,0.003401360544217687,0.0011337868480725624,0.0011337868480725624,0.003401360544217687,0.003401360544217687,0.0,0.0045351473922902496,0.0,0.0,0.0011337868480725624,0.0,0.0011337868480725624,0.0022675736961451248,0.006802721088435374,0.0,0.0022675736961451248,0.0022675736961451248,0.01473922902494331,0.0,0.005668934240362812,0.0011337868480725624,0.0022675736961451248,0.0,0.007936507936507936,0.0011337868480725624,0.0011337868480725624,0.003401360544217687,0.0011337868480725624,0.003401360544217687,0.003401360544217687,0.0,0.0011337868480725624,0.0011337868480725624,0.0,0.003401360544217687,0.0,0.005668934240362812,0.0,0.0,0.0,0.0011337868480725624,0.0011337868480725624,0.0,0.0011337868480725624,0.0,0.0,0.0,0.0,0.0011337868480725624,0.0011337868480725624,0.0045351473922902496,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0,0.005668934240362812,0.0,0.0011337868480725624,0.0022675736961451248,0.0,0.0,0.0011337868480725624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011337868480725624,0.0,0.0011337868480725624,0.0011337868480725624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1572769953051643,0.08294209702660407,0.06807511737089202,0.10093896713615023,0.051643192488262914,0.08528951486697965,0.02034428794992175,0.027386541471048513,0.04929577464788732,0.01564945226917058,0.03755868544600939,0.017996870109546165,0.028951486697965573,0.018779342723004695,0.014084507042253521,0.011737089201877934,0.013302034428794992,0.006259780907668232,0.004694835680751174,0.007042253521126761,0.004694835680751174,0.007042253521126761,0.005477308294209703,0.003912363067292645,0.003912363067292645,0.00782472613458529,0.005477308294209703,0.005477308294209703,0.011737089201877934,0.006259780907668232,0.004694835680751174,0.003912363067292645,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.003129890453834116,0.000782472613458529,0.002347417840375587,0.002347417840375587,0.003129890453834116,0.003912363067292645,0.003129890453834116,0.003129890453834116,0.000782472613458529,0.003129890453834116,0.0,0.002347417840375587,0.0,0.000782472613458529,0.003912363067292645,0.000782472613458529,0.003129890453834116,0.001564945226917058,0.005477308294209703,0.002347417840375587,0.005477308294209703,0.003912363067292645,0.003912363067292645,0.000782472613458529,0.003129890453834116,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.003129890453834116,0.002347417840375587,0.003129890453834116,0.001564945226917058,0.001564945226917058,0.001564945226917058,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.001564945226917058,0.0,0.0,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.000782472613458529,0.0,0.000782472613458529,0.001564945226917058,0.0,0.001564945226917058,0.0,0.0,0.0,0.0,0.000782472613458529,0.000782472613458529,0.0,0.0,0.000782472613458529,0.0,0.0,0.0,0.000782472613458529,0.0,0.0,0.0,0.0,0.000782472613458529,0.0,0.0,0.0,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000782472613458529,0.0,0.0,0.0,0.0,0.0,0.000782472613458529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.20434782608695654,0.04782608695652174,0.13043478260869565,0.07391304347826087,0.06521739130434782,0.08695652173913043,0.0,0.013043478260869565,0.017391304347826087,0.030434782608695653,0.0391304347826087,0.017391304347826087,0.030434782608695653,0.013043478260869565,0.021739130434782608,0.0,0.017391304347826087,0.0,0.004347826086956522,0.004347826086956522,0.008695652173913044,0.0,0.021739130434782608,0.0,0.02608695652173913,0.013043478260869565,0.0,0.0,0.0,0.008695652173913044,0.0,0.004347826086956522,0.0,0.004347826086956522,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.004347826086956522,0.0,0.0,0.0,0.008695652173913044,0.004347826086956522,0.008695652173913044,0.0,0.013043478260869565,0.0,0.0,0.0,0.004347826086956522,0.0,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17,0.05,0.065,0.07,0.03,0.015,0.065,0.02,0.02,0.03,0.02,0.01,0.025,0.035,0.02,0.03,0.025,0.015,0.015,0.02,0.015,0.015,0.01,0.0,0.005,0.0,0.01,0.02,0.015,0.0,0.01,0.005,0.0,0.0,0.0,0.005,0.01,0.0,0.005,0.005,0.0,0.0,0.0,0.015,0.01,0.005,0.0,0.005,0.01,0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1536113936927772,0.07731434384537131,0.05798575788402848,0.048830111902339775,0.0681586978636826,0.04374364191251272,0.03560528992878942,0.024415055951169887,0.021363173957273652,0.0335707019328586,0.018311291963377416,0.021363173957273652,0.021363173957273652,0.019328585961342827,0.011190233977619531,0.023397761953204477,0.015259409969481181,0.022380467955239063,0.017293997965412006,0.015259409969481181,0.023397761953204477,0.008138351983723296,0.01017293997965412,0.012207527975584944,0.004069175991861648,0.014242115971515769,0.009155645981688708,0.009155645981688708,0.007121057985757884,0.002034587995930824,0.003051881993896236,0.008138351983723296,0.00508646998982706,0.006103763987792472,0.002034587995930824,0.004069175991861648,0.00508646998982706,0.00508646998982706,0.011190233977619531,0.007121057985757884,0.004069175991861648,0.003051881993896236,0.00508646998982706,0.002034587995930824,0.003051881993896236,0.002034587995930824,0.0,0.0,0.003051881993896236,0.001017293997965412,0.003051881993896236,0.003051881993896236,0.004069175991861648,0.0,0.003051881993896236,0.0,0.002034587995930824,0.0,0.0,0.003051881993896236,0.003051881993896236,0.001017293997965412,0.0,0.006103763987792472,0.002034587995930824,0.0,0.001017293997965412,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.0,0.0,0.001017293997965412,0.0,0.001017293997965412,0.0,0.0,0.001017293997965412,0.001017293997965412,0.0,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.0,0.0,0.0,0.003051881993896236,0.0,0.0,0.0,0.001017293997965412,0.0,0.001017293997965412,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.001017293997965412,0.0,0.0,0.002034587995930824,0.0,0.0,0.0,0.002034587995930824,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.20540540540540542,0.051351351351351354,0.05945945945945946,0.051351351351351354,0.0891891891891892,0.07027027027027027,0.02702702702702703,0.04054054054054054,0.03513513513513514,0.02972972972972973,0.021621621621621623,0.02972972972972973,0.024324324324324326,0.02702702702702703,0.010810810810810811,0.021621621621621623,0.008108108108108109,0.010810810810810811,0.005405405405405406,0.013513513513513514,0.021621621621621623,0.008108108108108109,0.002702702702702703,0.005405405405405406,0.010810810810810811,0.0,0.0,0.002702702702702703,0.005405405405405406,0.002702702702702703,0.005405405405405406,0.013513513513513514,0.005405405405405406,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.013513513513513514,0.0,0.002702702702702703,0.005405405405405406,0.002702702702702703,0.0,0.002702702702702703,0.005405405405405406,0.002702702702702703,0.005405405405405406,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.002702702702702703,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.002702702702702703,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.13105413105413105,0.05982905982905983,0.07122507122507123,0.04843304843304843,0.042735042735042736,0.05982905982905983,0.05128205128205128,0.02564102564102564,0.03133903133903134,0.022792022792022793,0.022792022792022793,0.019943019943019943,0.005698005698005698,0.02564102564102564,0.02564102564102564,0.019943019943019943,0.022792022792022793,0.017094017094017096,0.019943019943019943,0.014245014245014245,0.017094017094017096,0.02564102564102564,0.011396011396011397,0.0,0.022792022792022793,0.002849002849002849,0.005698005698005698,0.002849002849002849,0.002849002849002849,0.008547008547008548,0.008547008547008548,0.005698005698005698,0.0,0.005698005698005698,0.002849002849002849,0.002849002849002849,0.0,0.002849002849002849,0.0,0.0,0.002849002849002849,0.002849002849002849,0.0,0.0,0.017094017094017096,0.002849002849002849,0.0,0.0,0.0,0.0,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.008547008547008548,0.008547008547008548,0.005698005698005698,0.002849002849002849,0.005698005698005698,0.002849002849002849,0.0,0.0,0.0,0.002849002849002849,0.002849002849002849,0.008547008547008548,0.002849002849002849,0.0,0.002849002849002849,0.002849002849002849,0.0,0.005698005698005698,0.0,0.0,0.0,0.005698005698005698,0.0,0.0,0.0,0.002849002849002849,0.0,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.002849002849002849,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.002849002849002849,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.14393939393939395,0.10606060606060606,0.030303030303030304,0.09090909090909091,0.045454545454545456,0.030303030303030304,0.015151515151515152,0.06060606060606061,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.022727272727272728,0.030303030303030304,0.0,0.03787878787878788,0.007575757575757576,0.0,0.007575757575757576,0.015151515151515152,0.007575757575757576,0.015151515151515152,0.0,0.030303030303030304,0.007575757575757576,0.0,0.0,0.007575757575757576,0.0,0.0,0.007575757575757576,0.022727272727272728,0.0,0.0,0.0,0.015151515151515152,0.03787878787878788,0.007575757575757576,0.015151515151515152,0.0,0.007575757575757576,0.007575757575757576,0.0,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.18120805369127516,0.08053691275167785,0.03691275167785235,0.040268456375838924,0.0738255033557047,0.07046979865771812,0.050335570469798654,0.02348993288590604,0.013422818791946308,0.02348993288590604,0.013422818791946308,0.030201342281879196,0.016778523489932886,0.006711409395973154,0.03355704697986577,0.03691275167785235,0.016778523489932886,0.020134228187919462,0.006711409395973154,0.006711409395973154,0.0,0.010067114093959731,0.006711409395973154,0.013422818791946308,0.013422818791946308,0.003355704697986577,0.006711409395973154,0.0,0.006711409395973154,0.003355704697986577,0.003355704697986577,0.006711409395973154,0.0,0.0,0.0,0.0,0.016778523489932886,0.003355704697986577,0.003355704697986577,0.003355704697986577,0.0,0.0,0.006711409395973154,0.003355704697986577,0.0,0.0,0.003355704697986577,0.0,0.006711409395973154,0.0,0.020134228187919462,0.003355704697986577,0.003355704697986577,0.013422818791946308,0.003355704697986577,0.003355704697986577,0.0,0.0,0.0,0.003355704697986577,0.003355704697986577,0.006711409395973154,0.0,0.0,0.0,0.010067114093959731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,1
